CPE001;QTN0018;AMN001;ANALICE EL SIGUIENTE FRAGMENTO:\n\nLA CULTURA NO ES UN LUJO NI UN ORNAMENTO DE LA VIDA CIVILIZADA: ES UNA NECESIDAD BASICA DEL SER HUMANO. A TRAVES DE LA CULTURA, LAS SOCIEDADES PROCESAN SU HISTORIA, CONSTRUYEN IDENTIDAD Y PROYECTAN SU VISION DE FUTURO. SIN EMBARGO, EN EL DEBATE SOBRE POLITICAS PUBLICAS, LA CULTURA SUELE QUEDAR RELEGADA FRENTE A PRIORIDADES COMO LA ECONOMIA O LA SEGURIDAD. ESTA VISION ES MIOPE: IGNORAR LA DIMENSION CULTURAL DEL DESARROLLO EQUIVALE A CONSTRUIR UNA CASA SIN CIMIENTOS. LOS PAISES QUE HAN ENTENDIDO ESTE PRINCIPIO HAN VISTO COMO LA INVERSION EN CULTURA GENERA COHESION SOCIAL, CREATIVIDAD ECONOMICA Y UNA CIUDADANIA MAS CRITICA Y PARTICIPATIVA.\n\n¿QUE TIPO DE TEXTO SE PRESENTA EN EL FRAGMENTO ANTERIOR?;\N;ICFES SABER PRO;A;Y;2023-06-20 08:52:35;\N
CPE001;QTN0019;AMN001;EL SIGUIENTE TEXTO FUE PUBLICADO EN UNA REVISTA DE DIVULGACION CIENTIFICA:\n\nEL CALENTAMIENTO GLOBAL PLANTEA UN DILEMA ETICO FUNDAMENTAL: LAS GENERACIONES ACTUALES ESTAN COMPROMETIENDO EL BIENESTAR DE LAS GENERACIONES FUTURAS PARA MANTENER UN ESTILO DE VIDA INSOSTENIBLE. LOS CIENTIFICOS ADVIERTEN QUE EL UMBRAL DE 1.5 GRADOS CENTIGRADOS DE AUMENTO EN LA TEMPERATURA GLOBAL PODRIA SUPERARSE ANTES DE 2050 SI NO SE TOMAN MEDIDAS DRASTICAS E INMEDIATAS. SIN EMBARGO, LAS NEGOCIACIONES INTERNACIONALES AVANZAN A UN RITMO QUE NO CORRESPONDE A LA URGENCIA DE LA CRISIS. LOS AUTORES CONCLUYEN QUE SOLO UNA TRANSFORMACION SISTEMICA DEL MODELO DE PRODUCCION Y CONSUMO PUEDE FRENAR EL DETERIORO AMBIENTAL, Y QUE ESTA TRANSFORMACION REQUIERE TANTO DECISION POLITICA COMO CAMBIO CULTURAL PROFUNDO.\n\n¿CUAL ES EL TONO DEL AUTOR A LO LARGO DEL TEXTO?;LA CLAVE PARA RESOLVER ESTA PREGUNTA ES LA COMPRENSION PRECISA DEL CONCEPTO CENTRAL Y LA CAPACIDAD DE DISTINGUIRLO DE OPCIONES SIMILARES PERO INCORRECTAS O INCOMPLETAS.;ICFES SABER PRO;B;Y;2023-05-24 09:10:40;\N
CPE001;QTN0020;AMN001;LEA EL SIGUIENTE FRAGMENTO DE UN ARTICULO DE OPINION:\n\nLA CORRUPCION NO ES SOLO UN PROBLEMA JURIDICO O ADMINISTRATIVO: ES ANTE TODO UN PROBLEMA ETICO QUE REFLEJA LA DESCOMPOSICION DE LOS VALORES CIVICOS EN UNA SOCIEDAD. CUANDO LOS CIUDADANOS NORMALIZAN LOS PEQUENOS ACTOS DE CORRUPCION COTIDIANA — EL SOBORNO AL POLICIA, LA PALANCA PARA CONSEGUIR UN EMPLEO, EL CONTRATO ADJUDICADO A UN AMIGO — ESTAN CONTRIBUYENDO A UN CLIMA CULTURAL QUE HACE POSIBLE LA CORRUPCION A GRAN ESCALA. LA LUCHA CONTRA LA CORRUPCION, POR LO TANTO, NO PUEDE LIMITARSE A REFORMAS INSTITUCIONALES: REQUIERE UNA TRANSFORMACION EN LA MANERA COMO LOS CIUDADANOS CONCIBEN SU RELACION CON LO PUBLICO Y CON EL ESTADO.\n\n¿QUE INFORMACION PUEDE INFERIRSE A PARTIR DEL TEXTO ANTERIOR?;\N;ICFES SABER PRO;B;Y;2023-03-08 12:10:46;\N
CPE001;QTN0021;AMN001;¿CUAL TIPO DE TEXTO TIENE COMO PROPOSITO PRINCIPAL CONVENCER AL LECTOR DE UNA POSICION MEDIANTE ARGUMENTOS Y EVIDENCIAS?;\N;ICFES SABER PRO;B;Y;2023-05-08 09:46:55;\N
CPE001;QTN0022;AMN001;¿QUE TIPO DE RELACION LOGICA ESTABLECE EL CONECTOR 'SIN EMBARGO' ENTRE DOS IDEAS?;LA CLAVE PARA RESOLVER ESTA PREGUNTA ES LA COMPRENSION PRECISA DEL CONCEPTO CENTRAL Y LA CAPACIDAD DE DISTINGUIRLO DE OPCIONES SIMILARES PERO INCORRECTAS O INCOMPLETAS.;ICFES SABER PRO;M;Y;2023-02-23 10:21:52;\N
CPE001;QTN0023;AMN001;¿CUAL ES LA DIFERENCIA ENTRE EL TEMA Y LA TESIS DE UN TEXTO ARGUMENTATIVO?;\N;ICFES SABER PRO;M;Y;2023-02-15 08:28:26;\N
CPE001;QTN0024;AMN001;¿QUE ES UNA INFERENCIA EN EL CONTEXTO DE LA LECTURA CRITICA?;\N;ICFES SABER PRO;M;Y;2023-03-18 16:21:18;\N
CPE001;QTN0025;AMN001;¿CUAL ES LA FUNCION PRINCIPAL DE UN PARRAFO DE CONCLUSION EN UN TEXTO ARGUMENTATIVO?;LA RESPUESTA CORRECTA SE FUNDAMENTA EN LOS PRINCIPIOS BASICOS DE LA COMPETENCIA EVALUADA. LAS OPCIONES INCORRECTAS PRESENTAN INFORMACION PARCIAL, DISTORSIONADA O AJENA AL PLANTEAMIENTO.;ICFES SABER PRO;M;Y;2023-02-27 14:17:23;\N
CPE001;QTN0026;AMN001;¿QUE SIGNIFICA QUE UN TEXTO TENGA COHERENCIA GLOBAL?;PARA IDENTIFICAR LA RESPUESTA CORRECTA SE REQUIERE APLICAR LOS CONCEPTOS FUNDAMENTALES DE LA COMPETENCIA EVALUADA Y DESCARTAR LAS OPCIONES QUE NO SATISFACEN TODOS LOS CRITERIOS DEL ENUNCIADO.;ICFES SABER PRO;M;Y;2023-04-17 16:09:48;\N
CPE001;QTN0027;AMN001;¿CUAL ES LA DIFERENCIA ENTRE UN ARGUMENTO EXPLICITO Y UNO IMPLICITO EN UN TEXTO?;\N;ICFES SABER PRO;A;Y;2023-05-02 14:08:51;\N
CPE001;QTN0028;AMN001;LAS LENGUAS INDIGENAS DE COLOMBIA NO SON SOLO SISTEMAS DE COMUNICACION: SON REPOSITORIOS DE SABERES ANCESTRALES, COSMOVISIONES Y FORMAS DE ENTENDER EL MUNDO QUE ESTAN EN RIESGO DE DESAPARECER.\n\n¿QUE TIPO DE TEXTO ES EL FRAGMENTO Y CUAL ES SU PROPOSITO COMUNICATIVO?;\N;ICFES SABER PRO;A;Y;2023-04-30 16:57:29;\N
CPE001;QTN0029;AMN001;LA CIENCIA NO PRODUCE CERTEZAS ABSOLUTAS, SINO CONOCIMIENTOS PROVISIONALES QUE SE ACTUALIZAN A MEDIDA QUE SURGEN NUEVAS EVIDENCIAS. ESTA CARACTERISTICA ES UNA FORTALEZA, NO UNA DEBILIDAD.\n\nSEGUN EL FRAGMENTO, ¿CUAL ES LA POSICION DEL AUTOR FRENTE AL TEMA?;\N;ICFES SABER PRO;B;N;2023-04-17 08:28:09;\N
CPE001;QTN0030;AMN001;EL DEPORTE DE ALTO RENDIMIENTO EXIGE NO SOLO CAPACIDAD FISICA SINO TAMBIEN FORTALEZA MENTAL, DISCIPLINA Y LA CAPACIDAD DE SOBREPONERSE A LA ADVERSIDAD CON DETERMINACION Y SACRIFICIO.\n\n¿QUE CONCLUSION PUEDE EXTRAERSE DEL FRAGMENTO ANTERIOR?;PARA IDENTIFICAR LA RESPUESTA CORRECTA SE REQUIERE APLICAR LOS CONCEPTOS FUNDAMENTALES DE LA COMPETENCIA EVALUADA Y DESCARTAR LAS OPCIONES QUE NO SATISFACEN TODOS LOS CRITERIOS DEL ENUNCIADO.;ICFES SABER PRO;B;Y;2023-05-27 13:05:21;\N
CPE001;QTN0031;AMN001;LA MIGRACION NO ES UN FENOMENO NUEVO EN LA HISTORIA HUMANA. LO QUE CAMBIA SON LAS CAUSAS: HOY, MILLONES DE PERSONAS HUYEN DE LA VIOLENCIA, LA POBREZA Y LOS EFECTOS DEL CAMBIO CLIMATICO.\n\n¿QUE RELACION LOGICA SE ESTABLECE ENTRE LAS IDEAS DEL FRAGMENTO?;LA CLAVE PARA RESOLVER ESTA PREGUNTA ES LA COMPRENSION PRECISA DEL CONCEPTO CENTRAL Y LA CAPACIDAD DE DISTINGUIRLO DE OPCIONES SIMILARES PERO INCORRECTAS O INCOMPLETAS.;ICFES SABER PRO;B;Y;2023-04-27 14:27:03;\N
CPE001;QTN0032;AMN001;LA ALIMENTACION SALUDABLE NO ES UN LUJO: ES UN DERECHO. SIN EMBARGO, EN MUCHOS HOGARES COLOMBIANOS LA DIETA SIGUE SIENDO DETERMINADA POR EL PODER ADQUISITIVO Y NO POR EL CONOCIMIENTO NUTRICIONAL.\n\n¿QUE AFIRMACION ES CONSISTENTE CON LO EXPRESADO EN EL FRAGMENTO?;\N;ICFES SABER PRO;M;Y;2023-01-24 08:57:36;\N
CPE001;QTN0033;AMN001;LA MUSICA VALLENATA ES MUCHO MAS QUE UN GENERO MUSICAL: ES LA NARRACION SONORA DE LA VIDA, LOS AMORES Y LOS PAISAJES DEL CARIBE COLOMBIANO, RECONOCIDA HOY COMO PATRIMONIO INMATERIAL DE LA HUMANIDAD.\n\n¿QUE ENUNCIADO CONTRADICE LO PLANTEADO EN EL FRAGMENTO ANTERIOR?;ESTA OPCION ES CORRECTA PORQUE CORRESPONDE CON LOS CONCEPTOS TEORICOS Y CRITERIOS ESTABLECIDOS PARA ESTA COMPETENCIA. LAS DEMAS ALTERNATIVAS CONTIENEN ERRORES CONCEPTUALES QUE LAS INVALIDAN.;ICFES SABER PRO;M;Y;2023-06-25 16:26:25;\N
CPE001;QTN0034;AMN001;EL TRABAJO DECENTE NO IMPLICA SOLO UN SALARIO JUSTO: EXIGE CONDICIONES DE SEGURIDAD, RESPETO A LOS DERECHOS LABORALES Y POSIBILIDADES REALES DE DESARROLLO PROFESIONAL PARA TODOS LOS TRABAJADORES.\n\n¿CUAL ES EL TONO DEL AUTOR EN EL FRAGMENTO PRESENTADO?;ESTA OPCION ES CORRECTA PORQUE CORRESPONDE CON LOS CONCEPTOS TEORICOS Y CRITERIOS ESTABLECIDOS PARA ESTA COMPETENCIA. LAS DEMAS ALTERNATIVAS CONTIENEN ERRORES CONCEPTUALES QUE LAS INVALIDAN.;ICFES SABER PRO;M;Y;2023-04-02 08:58:22;\N
CPE001;QTN0035;AMN001;LEA EL SIGUIENTE FRAGMENTO DE UN ARTICULO DE OPINION:\n\nLA CORRUPCION NO ES SOLO UN PROBLEMA JURIDICO O ADMINISTRATIVO: ES ANTE TODO UN PROBLEMA ETICO QUE REFLEJA LA DESCOMPOSICION DE LOS VALORES CIVICOS EN UNA SOCIEDAD. CUANDO LOS CIUDADANOS NORMALIZAN LOS PEQUENOS ACTOS DE CORRUPCION COTIDIANA — EL SOBORNO AL POLICIA, LA PALANCA PARA CONSEGUIR UN EMPLEO, EL CONTRATO ADJUDICADO A UN AMIGO — ESTAN CONTRIBUYENDO A UN CLIMA CULTURAL QUE HACE POSIBLE LA CORRUPCION A GRAN ESCALA. LA LUCHA CONTRA LA CORRUPCION, POR LO TANTO, NO PUEDE LIMITARSE A REFORMAS INSTITUCIONALES: REQUIERE UNA TRANSFORMACION EN LA MANERA COMO LOS CIUDADANOS CONCIBEN SU RELACION CON LO PUBLICO Y CON EL ESTADO.\n\nSEGUN EL TEXTO ANTERIOR, ¿CUAL ES LA IDEA PRINCIPAL QUE DEFIENDE EL AUTOR?;\N;ICFES SABER PRO;M;Y;2023-03-27 15:44:25;\N
CPE001;QTN0036;AMN001;EL SIGUIENTE FRAGMENTO FUE TOMADO DE UN TEXTO ACADEMICO SOBRE EDUCACION Y SOCIEDAD:\n\nLA CRISIS EDUCATIVA QUE ENFRENTAN LOS PAISES EN DESARROLLO NO PUEDE EXPLICARSE UNICAMENTE A PARTIR DE FACTORES ECONOMICOS. SI BIEN LA INVERSION PRESUPUESTAL ES DETERMINANTE, LA CALIDAD DE LA EDUCACION DEPENDE TAMBIEN DE LA FORMACION DOCENTE, EL DISENO CURRICULAR Y LAS CONDICIONES SOCIOCULTURALES DE LAS COMUNIDADES DONDE SE IMPARTE. LOS ESTUDIOS COMPARADOS DEMUESTRAN QUE LOS SISTEMAS EDUCATIVOS MAS EXITOSOS NO SON NECESARIAMENTE LOS QUE DESTINAN MAS RECURSOS, SINO LOS QUE HAN LOGRADO CONSTRUIR UNA CULTURA DE APRENDIZAJE CONTINUO. EN COLOMBIA, EL RETO ES DOBLE: AUMENTAR LA COBERTURA SIN SACRIFICAR LA CALIDAD, Y GARANTIZAR QUE CADA ESTUDIANTE, INDEPENDIENTEMENTE DE SU ORIGEN, TENGA ACCESO A UNA EDUCACION QUE LE PERMITA DESARROLLAR TODO SU POTENCIAL.\n\n¿QUE CONCLUSION PUEDE EXTRAERSE DEL TEXTO ANTERIOR?;ESTA OPCION ES CORRECTA PORQUE CORRESPONDE CON LOS CONCEPTOS TEORICOS Y CRITERIOS ESTABLECIDOS PARA ESTA COMPETENCIA. LAS DEMAS ALTERNATIVAS CONTIENEN ERRORES CONCEPTUALES QUE LAS INVALIDAN.;ICFES SABER PRO;M;Y;2023-06-28 17:56:34;\N
CPE001;QTN0037;AMN001;"LEA EL SIGUIENTE TEXTO ARGUMENTATIVO:\n\nLA TECNOLOGIA DIGITAL HA RECONFIGURADO PROFUNDAMENTE LAS RELACIONES SOCIALES. POR UN LADO, HA DERRIBADO BARRERAS GEOGRAFICAS Y HA DEMOCRATIZADO EL ACCESO A LA INFORMACION; POR OTRO, HA CREADO NUEVAS FORMAS DE EXCLUSION PARA QUIENES NO TIENEN ACCESO A DISPOSITIVOS O CONECTIVIDAD. LOS CRITICOS SENALAN QUE LAS PLATAFORMAS DIGITALES, LEJOS DE SER ESPACIOS NEUTRALES, RESPONDEN A INTERESES COMERCIALES QUE PRIORIZAN EL ENGAGEMENT SOBRE EL BIENESTAR DE LOS USUARIOS. EL AUTOR SOSTIENE QUE REGULAR ESTAS PLATAFORMAS ES UNA RESPONSABILIDAD DEL ESTADO, NO UNA OPCION, SI SE QUIERE GARANTIZAR UNA DEMOCRACIA DIGITAL REAL Y NO SOLO FORMAL.\n\n¿CUAL ES EL PROPOSITO COMUNICATIVO DEL TEXTO?";\N;ICFES SABER PRO;A;Y;2023-06-22 14:44:22;\N
CPE001;QTN0038;AMN001;ANALICE EL SIGUIENTE FRAGMENTO:\n\nLA CULTURA NO ES UN LUJO NI UN ORNAMENTO DE LA VIDA CIVILIZADA: ES UNA NECESIDAD BASICA DEL SER HUMANO. A TRAVES DE LA CULTURA, LAS SOCIEDADES PROCESAN SU HISTORIA, CONSTRUYEN IDENTIDAD Y PROYECTAN SU VISION DE FUTURO. SIN EMBARGO, EN EL DEBATE SOBRE POLITICAS PUBLICAS, LA CULTURA SUELE QUEDAR RELEGADA FRENTE A PRIORIDADES COMO LA ECONOMIA O LA SEGURIDAD. ESTA VISION ES MIOPE: IGNORAR LA DIMENSION CULTURAL DEL DESARROLLO EQUIVALE A CONSTRUIR UNA CASA SIN CIMIENTOS. LOS PAISES QUE HAN ENTENDIDO ESTE PRINCIPIO HAN VISTO COMO LA INVERSION EN CULTURA GENERA COHESION SOCIAL, CREATIVIDAD ECONOMICA Y UNA CIUDADANIA MAS CRITICA Y PARTICIPATIVA.\n\n¿QUE TIPO DE TEXTO SE PRESENTA EN EL FRAGMENTO ANTERIOR?;\N;ICFES SABER PRO;A;Y;2023-03-06 16:05:02;\N
